"project_id","sample_id","matrix","collect_date","lab_sample_id","sample_type","rec_date","anl_batch","prp_batch","extraction_code","extracted_date","analyte","cas_number","analyte_flag","analytical_method","result","resultflag","repdl","limit_definition","units","analytical_cut","initial_wt_vol","final_vol","amount_spiked","percent_recovered","rec_limit_low","rec_limit_high","initial_conc","sample_rpd","rpd_limit_low","rpd_limit_high","rep_sig_digs","allowable_limit","dissolved","analysis_group","method_order","analyte_order","loq","lod","dl","sdg","collect_time","rec_time","run_date","run_time","result_sample_fraction","epa_analysis_id","context_code","monitoring_location_id","sample_condition"
NA,"LLQC for HBN 1911188 [MXX/3749","1",NA,"1819183","LLQC",2025-05-02,"MMS12669","MXX37491","E200.2","05/02/2025 10:01","Zinc","7440-66-6","N","200.8",6.62,"J",7.5,"LOD","ug/L",1,20,50,5,132,NA,NA,NA,NA,NA,NA,3,"(<5000)",".","Metals by ICP/MS",15,32,10,7.5,3.1,"1251731",NA,13:13:00,2025-05-02,14:46:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1911189 [MXX/3749","1",NA,"1819188","LLQC",2025-05-02,"MMS12669","MXX37492","E200.2","05/02/2025 10:01","Arsenic","7440-38-2","N","200.8",5.01,"=",3.75,"LOD","ug/L",1,20,50,5,100,NA,NA,NA,NA,NA,NA,3,"(<10)",".","Metals by ICP/MS",15,3,5,3.75,1.5,"1251731",NA,13:15:00,2025-05-02,18:35:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1911189 [MXX/3749","1",NA,"1819188","LLQC",2025-05-02,"MMS12669","MXX37492","E200.2","05/02/2025 10:01","Cadmium","7440-43-9","N","200.8",0.545,"=",0.375,"LOD","ug/L",1,20,50,0.5,109,NA,NA,NA,NA,NA,NA,3,"(<5)",".","Metals by ICP/MS",15,7,0.5,0.375,0.15,"1251731",NA,13:15:00,2025-05-02,18:35:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1911189 [MXX/3749","1",NA,"1819188","LLQC",2025-05-02,"MMS12669","MXX37492","E200.2","05/02/2025 10:01","Chromium","7440-47-3","N","200.8",0,"U",3.75,"LOD","ug/L",1,20,50,2,0,NA,NA,NA,NA,NA,NA,3,"(<100)",".","Metals by ICP/MS",15,9,5,3.75,2.5,"1251731",NA,13:15:00,2025-05-02,18:35:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1911189 [MXX/3749","1",NA,"1819188","LLQC",2025-05-02,"MMS12669","MXX37492","E200.2","05/02/2025 10:01","Copper","7440-50-8","N","200.8",1.47,"J",2.25,"LOD","ug/L",1,20,50,1,147,NA,NA,NA,NA,NA,NA,3,"(<1000)",".","Metals by ICP/MS",15,11,3,2.25,1,"1251731",NA,13:15:00,2025-05-02,18:35:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1911354 [MXX/3750","1",NA,"1819867","LLQC",2025-05-07,"MMS12675","MXX37502","E200.2","05/07/2025 10:22","Copper","7440-50-8","N","200.8",0,"U",2.25,"LOD","ug/L",1,20,50,1,0,NA,NA,NA,NA,NA,NA,3,"(<1000)",".","Metals by ICP/MS",15,11,3,2.25,1,"1251731",NA,13:46:00,2025-05-08,10:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1911354 [MXX/3750","1",NA,"1819867","LLQC",2025-05-07,"MMS12675","MXX37502","E200.2","05/07/2025 10:22","Lead","7439-92-1","N","200.8",0,"U",1.5,"LOD","ug/L",1,20,50,0.2,0,NA,NA,NA,NA,NA,NA,3,"(<15)",".","Metals by ICP/MS",15,13,2,1.5,0.5,"1251731",NA,13:46:00,2025-05-08,10:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1911354 [MXX/3750","1",NA,"1819867","LLQC",2025-05-07,"MMS12675","MXX37502","E200.2","05/07/2025 10:22","Zinc","7440-66-6","N","200.8",4.93,"J",7.5,"LOD","ug/L",1,20,50,5,98.6,NA,NA,NA,NA,NA,NA,3,"(<5000)",".","Metals by ICP/MS",15,32,10,7.5,3.1,"1251731",NA,13:46:00,2025-05-08,10:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819369","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",50,"=",1.5,"LOD","ug/L",1,100,100,50,100,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1251731",NA,10:07:00,2025-05-02,14:20:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819369","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",24.6,"=",0.15,"LOD","ug/L",1,100,100,25,98.6,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1251731",NA,10:07:00,2025-05-02,14:20:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819369","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2480,"=",150,"LOD","ug/L",1,100,100,2500,99.1,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1251731",NA,10:07:00,2025-05-02,14:20:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819369","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Chromium","7440-47-3","N","200.8",50.5,"=",1.5,"LOD","ug/L",1,100,100,50,101,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1251731",NA,10:07:00,2025-05-02,14:20:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819369","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Copper","7440-50-8","N","200.8",51.3,"=",0.9,"LOD","ug/L",1,100,100,50,103,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1251731",NA,10:07:00,2025-05-02,14:20:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819369","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Iron","7439-89-6","N","200.8",2530,"=",75,"LOD","ug/L",1,100,100,2500,101,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1251731",NA,10:07:00,2025-05-02,14:20:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819369","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Lead","7439-92-1","N","200.8",10.1,"=",0.6,"LOD","ug/L",1,100,100,10,101,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1251731",NA,10:07:00,2025-05-02,14:20:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819369","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2550,"=",15,"LOD","ug/L",1,100,100,2500,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1251731",NA,10:07:00,2025-05-02,14:20:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819369","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Zinc","7440-66-6","N","200.8",50.6,"=",3,"LOD","ug/L",1,100,100,50,101,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1251731",NA,10:07:00,2025-05-02,14:20:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819371","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",50.2,"=",1.5,"LOD","ug/L",1,100,100,50,100,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1251731",NA,10:07:00,2025-05-02,15:09:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819371","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",25.1,"=",0.15,"LOD","ug/L",1,100,100,25,101,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1251731",NA,10:07:00,2025-05-02,15:09:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819371","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2500,"=",150,"LOD","ug/L",1,100,100,2500,100,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1251731",NA,10:07:00,2025-05-02,15:09:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819371","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Chromium","7440-47-3","N","200.8",50.6,"=",1.5,"LOD","ug/L",1,100,100,50,101,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1251731",NA,10:07:00,2025-05-02,15:09:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819371","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Copper","7440-50-8","N","200.8",51.3,"=",0.9,"LOD","ug/L",1,100,100,50,103,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1251731",NA,10:07:00,2025-05-02,15:09:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819371","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Iron","7439-89-6","N","200.8",2550,"=",75,"LOD","ug/L",1,100,100,2500,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1251731",NA,10:07:00,2025-05-02,15:09:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819371","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Lead","7439-92-1","N","200.8",10.2,"=",0.6,"LOD","ug/L",1,100,100,10,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1251731",NA,10:07:00,2025-05-02,15:09:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819371","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2570,"=",15,"LOD","ug/L",1,100,100,2500,103,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1251731",NA,10:07:00,2025-05-02,15:09:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819371","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Zinc","7440-66-6","N","200.8",51.1,"=",3,"LOD","ug/L",1,100,100,50,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1251731",NA,10:07:00,2025-05-02,15:09:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819373","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",49.9,"=",1.5,"LOD","ug/L",1,100,100,50,99.8,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1251731",NA,10:07:00,2025-05-02,15:45:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819373","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",24.9,"=",0.15,"LOD","ug/L",1,100,100,25,99.7,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1251731",NA,10:07:00,2025-05-02,15:45:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819373","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2490,"=",150,"LOD","ug/L",1,100,100,2500,99.7,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1251731",NA,10:07:00,2025-05-02,15:45:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819373","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Chromium","7440-47-3","N","200.8",51.2,"=",1.5,"LOD","ug/L",1,100,100,50,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1251731",NA,10:07:00,2025-05-02,15:45:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819373","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Copper","7440-50-8","N","200.8",51.5,"=",0.9,"LOD","ug/L",1,100,100,50,103,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1251731",NA,10:07:00,2025-05-02,15:45:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819373","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Iron","7439-89-6","N","200.8",2580,"=",75,"LOD","ug/L",1,100,100,2500,103,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1251731",NA,10:07:00,2025-05-02,15:45:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819373","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Lead","7439-92-1","N","200.8",10.2,"=",0.6,"LOD","ug/L",1,100,100,10,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1251731",NA,10:07:00,2025-05-02,15:45:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819373","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2600,"=",15,"LOD","ug/L",1,100,100,2500,104,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1251731",NA,10:07:00,2025-05-02,15:45:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819373","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Zinc","7440-66-6","N","200.8",51,"=",3,"LOD","ug/L",1,100,100,50,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1251731",NA,10:07:00,2025-05-02,15:45:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819375","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",50,"=",1.5,"LOD","ug/L",1,100,100,50,100,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1251731",NA,10:07:00,2025-05-02,16:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819375","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",24.8,"=",0.15,"LOD","ug/L",1,100,100,25,99.2,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1251731",NA,10:07:00,2025-05-02,16:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819375","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2510,"=",150,"LOD","ug/L",1,100,100,2500,100,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1251731",NA,10:07:00,2025-05-02,16:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819375","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Chromium","7440-47-3","N","200.8",50.5,"=",1.5,"LOD","ug/L",1,100,100,50,101,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1251731",NA,10:07:00,2025-05-02,16:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819375","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Copper","7440-50-8","N","200.8",51,"=",0.9,"LOD","ug/L",1,100,100,50,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1251731",NA,10:07:00,2025-05-02,16:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819375","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Iron","7439-89-6","N","200.8",2540,"=",75,"LOD","ug/L",1,100,100,2500,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1251731",NA,10:07:00,2025-05-02,16:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819375","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Lead","7439-92-1","N","200.8",10.1,"=",0.6,"LOD","ug/L",1,100,100,10,101,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1251731",NA,10:07:00,2025-05-02,16:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819375","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2580,"=",15,"LOD","ug/L",1,100,100,2500,103,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1251731",NA,10:07:00,2025-05-02,16:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819375","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Zinc","7440-66-6","N","200.8",50.8,"=",3,"LOD","ug/L",1,100,100,50,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1251731",NA,10:07:00,2025-05-02,16:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819377","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",48.6,"=",1.5,"LOD","ug/L",1,100,100,50,97.2,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1251731",NA,10:14:00,2025-05-02,16:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819377","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",24.2,"=",0.15,"LOD","ug/L",1,100,100,25,96.6,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1251731",NA,10:14:00,2025-05-02,16:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819377","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2420,"=",150,"LOD","ug/L",1,100,100,2500,96.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1251731",NA,10:14:00,2025-05-02,16:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819377","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Chromium","7440-47-3","N","200.8",49.2,"=",1.5,"LOD","ug/L",1,100,100,50,98.5,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1251731",NA,10:14:00,2025-05-02,16:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819377","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Copper","7440-50-8","N","200.8",49.8,"=",0.9,"LOD","ug/L",1,100,100,50,99.6,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1251731",NA,10:14:00,2025-05-02,16:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819377","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Iron","7439-89-6","N","200.8",2490,"=",75,"LOD","ug/L",1,100,100,2500,99.5,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1251731",NA,10:14:00,2025-05-02,16:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819377","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Lead","7439-92-1","N","200.8",9.86,"=",0.6,"LOD","ug/L",1,100,100,10,98.6,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1251731",NA,10:14:00,2025-05-02,16:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819377","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2510,"=",15,"LOD","ug/L",1,100,100,2500,100,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1251731",NA,10:14:00,2025-05-02,16:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819377","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Zinc","7440-66-6","N","200.8",49.3,"=",3,"LOD","ug/L",1,100,100,50,98.7,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1251731",NA,10:14:00,2025-05-02,16:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819381","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",49,"=",1.5,"LOD","ug/L",1,100,100,50,98.1,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1251731",NA,10:19:00,2025-05-02,18:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819381","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",24.5,"=",0.15,"LOD","ug/L",1,100,100,25,97.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1251731",NA,10:19:00,2025-05-02,18:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819381","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2460,"=",150,"LOD","ug/L",1,100,100,2500,98.4,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1251731",NA,10:19:00,2025-05-02,18:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819381","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Chromium","7440-47-3","N","200.8",49.2,"=",1.5,"LOD","ug/L",1,100,100,50,98.5,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1251731",NA,10:19:00,2025-05-02,18:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819381","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Copper","7440-50-8","N","200.8",49.9,"=",0.9,"LOD","ug/L",1,100,100,50,99.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1251731",NA,10:19:00,2025-05-02,18:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819381","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Iron","7439-89-6","N","200.8",2490,"=",75,"LOD","ug/L",1,100,100,2500,99.5,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1251731",NA,10:19:00,2025-05-02,18:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819381","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Lead","7439-92-1","N","200.8",9.99,"=",0.6,"LOD","ug/L",1,100,100,10,99.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1251731",NA,10:19:00,2025-05-02,18:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819381","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2480,"=",15,"LOD","ug/L",1,100,100,2500,99,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1251731",NA,10:19:00,2025-05-02,18:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819381","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Zinc","7440-66-6","N","200.8",49.6,"=",3,"LOD","ug/L",1,100,100,50,99.3,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1251731",NA,10:19:00,2025-05-02,18:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819383","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",49.6,"=",1.5,"LOD","ug/L",1,100,100,50,99.2,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1251731",NA,10:19:00,2025-05-02,18:41:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819383","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",24.8,"=",0.15,"LOD","ug/L",1,100,100,25,99.1,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1251731",NA,10:19:00,2025-05-02,18:41:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819383","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2500,"=",150,"LOD","ug/L",1,100,100,2500,100,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1251731",NA,10:19:00,2025-05-02,18:41:00,"Unfiltered","200.8","USEPA",NA,NA
