"project_id","sample_id","matrix","collect_date","lab_sample_id","sample_type","rec_date","anl_batch","prp_batch","extraction_code","extracted_date","analyte","cas_number","analyte_flag","analytical_method","result","resultflag","repdl","limit_definition","units","analytical_cut","initial_wt_vol","final_vol","amount_spiked","percent_recovered","rec_limit_low","rec_limit_high","initial_conc","sample_rpd","rpd_limit_low","rpd_limit_high","rep_sig_digs","allowable_limit","dissolved","analysis_group","method_order","analyte_order","loq","lod","dl","sdg","collect_time","rec_time","run_date","run_time","result_sample_fraction","epa_analysis_id","context_code","monitoring_location_id","sample_condition"
NA,"1835102 MS FOR [MXX37743]","9",2025-07-22,"1835103","MS",2025-07-25,"MMS12783","MXX37743","E200.2","07/25/2025 08:46","Copper","7440-50-8","N","200.8",981,"=",2.25,"LOD","ug/L",1,20,50,1000,97.4,70,130,6.96,NA,NA,NA,3,"(<1000)",".","Metals by ICP/MS",15,11,3,2.25,1,"1253728",08:00:00,12:22:00,2025-07-28,11:13:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835102 MS FOR [MXX37743]","9",2025-07-22,"1835103","MS",2025-07-25,"MMS12783","MXX37743","E200.2","07/25/2025 08:46","Iron","7439-89-6","N","200.8",5750,"=",188,"LOD","ug/L",1,20,50,5000,99.3,70,130,784,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,250,188,78,"1253728",08:00:00,12:22:00,2025-07-28,11:13:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835102 MS FOR [MXX37743]","9",2025-07-22,"1835103","MS",2025-07-25,"MMS12783","MXX37743","E200.2","07/25/2025 08:46","Magnesium","7439-95-4","N","200.8",13300,"=",37.5,"LOD","ug/L",1,20,50,10000,95.6,70,130,3690,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,50,37.5,15,"1253728",08:00:00,12:22:00,2025-07-28,11:13:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835102 MS FOR [MXX37743]","9",2025-07-22,"1835103","MS",2025-07-25,"MMS12783","MXX37743","E200.2","07/25/2025 08:46","Zinc","7440-66-6","N","200.8",960,"=",7.5,"LOD","ug/L",1,20,50,1000,95.1,70,130,8.75,NA,NA,NA,3,"(<5000)",".","Metals by ICP/MS",15,32,10,7.5,3.1,"1253728",08:00:00,12:22:00,2025-07-28,11:13:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835107 MS FOR [MXX37744]","1",2025-07-23,"1835108","MS",2025-07-25,"MMS12783","MXX37744","E200.2","07/25/2025 08:46","Calcium","7440-70-2","N","200.8",22800,"=",375,"LOD","ug/L",1,20,50,10000,90.9,70,130,13700,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,500,375,150,"1253728",09:50:00,12:23:00,2025-07-28,14:13:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835107 MS FOR [MXX37744]","1",2025-07-23,"1835108","MS",2025-07-25,"MMS12783","MXX37744","E200.2","07/25/2025 08:46","Copper","7440-50-8","N","200.8",972,"=",2.25,"LOD","ug/L",1,20,50,1000,97.2,70,130,0,NA,NA,NA,3,"(<1000)",".","Metals by ICP/MS",15,11,3,2.25,1,"1253728",09:50:00,12:23:00,2025-07-28,14:13:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835107 MS FOR [MXX37744]","1",2025-07-23,"1835108","MS",2025-07-25,"MMS12783","MXX37744","E200.2","07/25/2025 08:46","Iron","7439-89-6","N","200.8",5260,"=",188,"LOD","ug/L",1,20,50,5000,98.7,70,130,327,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,250,188,78,"1253728",09:50:00,12:23:00,2025-07-28,14:13:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835107 MS FOR [MXX37744]","1",2025-07-23,"1835108","MS",2025-07-25,"MMS12783","MXX37744","E200.2","07/25/2025 08:46","Magnesium","7439-95-4","N","200.8",10600,"=",37.5,"LOD","ug/L",1,20,50,10000,95.7,70,130,1030,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,50,37.5,15,"1253728",09:50:00,12:23:00,2025-07-28,14:13:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835107 MS FOR [MXX37744]","1",2025-07-23,"1835108","MS",2025-07-25,"MMS12783","MXX37744","E200.2","07/25/2025 08:46","Zinc","7440-66-6","N","200.8",955,"=",7.5,"LOD","ug/L",1,20,50,1000,95.1,70,130,3.83,NA,NA,NA,3,"(<5000)",".","Metals by ICP/MS",15,32,10,7.5,3.1,"1253728",09:50:00,12:23:00,2025-07-28,14:13:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835453 MS FOR [MXX37751]","1",2025-07-23,"1835454","MS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Arsenic","7440-38-2","N","200.8",989,"=",3.75,"LOD","ug/L",1,20,50,1000,98.8,70,130,1.5,NA,NA,NA,3,"(<10)",".","Metals by ICP/MS",15,3,5,3.75,1.5,"1253728",10:57:00,16:38:00,2025-07-29,13:34:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835453 MS FOR [MXX37751]","1",2025-07-23,"1835454","MS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Cadmium","7440-43-9","N","200.8",102,"=",0.375,"LOD","ug/L",1,20,50,100,102,70,130,0,NA,NA,NA,3,"(<5)",".","Metals by ICP/MS",15,7,0.5,0.375,0.15,"1253728",10:57:00,16:38:00,2025-07-29,13:34:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835453 MS FOR [MXX37751]","1",2025-07-23,"1835454","MS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Chromium","7440-47-3","N","200.8",397,"=",3.75,"LOD","ug/L",1,20,50,400,99.2,70,130,0,NA,NA,NA,3,"(<100)",".","Metals by ICP/MS",15,9,5,3.75,2.5,"1253728",10:57:00,16:38:00,2025-07-29,13:34:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835453 MS FOR [MXX37751]","1",2025-07-23,"1835454","MS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Copper","7440-50-8","N","200.8",1010,"=",2.25,"LOD","ug/L",1,20,50,1000,101,70,130,0,NA,NA,NA,3,"(<1000)",".","Metals by ICP/MS",15,11,3,2.25,1,"1253728",10:57:00,16:38:00,2025-07-29,13:34:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835453 MS FOR [MXX37751]","1",2025-07-23,"1835454","MS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Lead","7439-92-1","N","200.8",1000,"=",1.5,"LOD","ug/L",1,20,50,1000,100,70,130,0,NA,NA,NA,3,"(<15)",".","Metals by ICP/MS",15,13,2,1.5,0.5,"1253728",10:57:00,16:38:00,2025-07-29,13:34:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835453 MS FOR [MXX37751]","1",2025-07-23,"1835454","MS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Zinc","7440-66-6","N","200.8",1000,"=",7.5,"LOD","ug/L",1,20,50,1000,100,70,130,0,NA,NA,NA,3,"(<5000)",".","Metals by ICP/MS",15,32,10,7.5,3.1,"1253728",10:57:00,16:38:00,2025-07-29,13:34:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835455 MS FOR [MXX37751]","1",2025-07-23,"1835456","MS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Arsenic","7440-38-2","N","200.8",963,"=",3.75,"LOD","ug/L",1,20,50,1000,96.2,70,130,1.68,NA,NA,NA,3,"(<10)",".","Metals by ICP/MS",15,3,5,3.75,1.5,"1253728",10:00:00,16:39:00,2025-07-29,13:40:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835455 MS FOR [MXX37751]","1",2025-07-23,"1835456","MS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Cadmium","7440-43-9","N","200.8",98.1,"=",0.375,"LOD","ug/L",1,20,50,100,98.1,70,130,0,NA,NA,NA,3,"(<5)",".","Metals by ICP/MS",15,7,0.5,0.375,0.15,"1253728",10:00:00,16:39:00,2025-07-29,13:40:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835455 MS FOR [MXX37751]","1",2025-07-23,"1835456","MS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Chromium","7440-47-3","N","200.8",386,"=",3.75,"LOD","ug/L",1,20,50,400,96.4,70,130,0,NA,NA,NA,3,"(<100)",".","Metals by ICP/MS",15,9,5,3.75,2.5,"1253728",10:00:00,16:39:00,2025-07-29,13:40:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835455 MS FOR [MXX37751]","1",2025-07-23,"1835456","MS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Copper","7440-50-8","N","200.8",981,"=",2.25,"LOD","ug/L",1,20,50,1000,98.1,70,130,0,NA,NA,NA,3,"(<1000)",".","Metals by ICP/MS",15,11,3,2.25,1,"1253728",10:00:00,16:39:00,2025-07-29,13:40:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835455 MS FOR [MXX37751]","1",2025-07-23,"1835456","MS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Lead","7439-92-1","N","200.8",974,"=",1.5,"LOD","ug/L",1,20,50,1000,97.4,70,130,0,NA,NA,NA,3,"(<15)",".","Metals by ICP/MS",15,13,2,1.5,0.5,"1253728",10:00:00,16:39:00,2025-07-29,13:40:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"1835455 MS FOR [MXX37751]","1",2025-07-23,"1835456","MS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Zinc","7440-66-6","N","200.8",974,"=",7.5,"LOD","ug/L",1,20,50,1000,97.4,70,130,0,NA,NA,NA,3,"(<5000)",".","Metals by ICP/MS",15,32,10,7.5,3.1,"1253728",10:00:00,16:39:00,2025-07-29,13:40:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LABREFQC","9",2025-07-21,"1253648001","OS",2025-07-21,"WFI3200",NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",1.53,"=",0.2,"LOQ","mg/L",2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"(<10)",".","Waters Department",20,11,0.2,0.15,0.05,"1253728",10:15:00,12:21:00,2025-07-28,09:59:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"LABREFQC","9",2025-07-22,"1835102","OS",2025-07-25,"MMS12783","MXX37743","E200.2","07/25/2025 08:46","Copper","7440-50-8","N","200.8",6.96,"=",2.25,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"(<1000)",".","Metals by ICP/MS",15,11,3,2.25,1,"1253728",08:00:00,12:22:00,2025-07-28,11:10:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1915233 [MXX/37744","1",NA,"1835105","LCS",2025-07-25,"MMS12783","MXX37744","E200.2","07/25/2025 08:46","Copper","7440-50-8","N","200.8",968,"=",2.25,"LOD","ug/L",1,20,50,1000,96.8,85,115,NA,NA,NA,NA,3,"(<1000)",".","Metals by ICP/MS",15,11,3,2.25,1,"1253728",NA,12:23:00,2025-07-28,14:04:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1915233 [MXX/37744","1",NA,"1835105","LCS",2025-07-25,"MMS12783","MXX37744","E200.2","07/25/2025 08:46","Zinc","7440-66-6","N","200.8",944,"=",7.5,"LOD","ug/L",1,20,50,1000,94.4,85,115,NA,NA,NA,NA,3,"(<5000)",".","Metals by ICP/MS",15,32,10,7.5,3.1,"1253728",NA,12:23:00,2025-07-28,14:04:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1915319 [MXX/37751","1",NA,"1835451","LCS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Arsenic","7440-38-2","N","200.8",981,"=",3.75,"LOD","ug/L",1,20,50,1000,98.1,85,115,NA,NA,NA,NA,3,"(<10)",".","Metals by ICP/MS",15,3,5,3.75,1.5,"1253728",NA,16:32:00,2025-07-29,13:25:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1915319 [MXX/37751","1",NA,"1835451","LCS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Cadmium","7440-43-9","N","200.8",102,"=",0.375,"LOD","ug/L",1,20,50,100,102,85,115,NA,NA,NA,NA,3,"(<5)",".","Metals by ICP/MS",15,7,0.5,0.375,0.15,"1253728",NA,16:32:00,2025-07-29,13:25:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1915319 [MXX/37751","1",NA,"1835451","LCS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Chromium","7440-47-3","N","200.8",397,"=",3.75,"LOD","ug/L",1,20,50,400,99.4,85,115,NA,NA,NA,NA,3,"(<100)",".","Metals by ICP/MS",15,9,5,3.75,2.5,"1253728",NA,16:32:00,2025-07-29,13:25:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1915319 [MXX/37751","1",NA,"1835451","LCS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Copper","7440-50-8","N","200.8",1010,"=",2.25,"LOD","ug/L",1,20,50,1000,101,85,115,NA,NA,NA,NA,3,"(<1000)",".","Metals by ICP/MS",15,11,3,2.25,1,"1253728",NA,16:32:00,2025-07-29,13:25:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1915319 [MXX/37751","1",NA,"1835451","LCS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Lead","7439-92-1","N","200.8",1000,"=",1.5,"LOD","ug/L",1,20,50,1000,100,85,115,NA,NA,NA,NA,3,"(<15)",".","Metals by ICP/MS",15,13,2,1.5,0.5,"1253728",NA,16:32:00,2025-07-29,13:25:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1915319 [MXX/37751","1",NA,"1835451","LCS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Zinc","7440-66-6","N","200.8",1000,"=",7.5,"LOD","ug/L",1,20,50,1000,100,85,115,NA,NA,NA,NA,3,"(<5000)",".","Metals by ICP/MS",15,32,10,7.5,3.1,"1253728",NA,16:32:00,2025-07-29,13:25:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LABREFQC","9",2025-07-22,"1835102","OS",2025-07-25,"MMS12783","MXX37743","E200.2","07/25/2025 08:46","Zinc","7440-66-6","N","200.8",8.75,"J",7.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"(<5000)",".","Metals by ICP/MS",15,32,10,7.5,3.1,"1253728",08:00:00,12:22:00,2025-07-28,11:10:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1915230 [MXX/37743","1",NA,"1835090","LCS",2025-07-25,"MMS12783","MXX37743","E200.2","07/25/2025 08:46","Copper","7440-50-8","N","200.8",1010,"=",2.25,"LOD","ug/L",1,20,50,1000,101,85,115,NA,NA,NA,NA,3,"(<1000)",".","Metals by ICP/MS",15,11,3,2.25,1,"1253728",NA,12:00:00,2025-07-28,10:58:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1915230 [MXX/37743","1",NA,"1835090","LCS",2025-07-25,"MMS12783","MXX37743","E200.2","07/25/2025 08:46","Zinc","7440-66-6","N","200.8",985,"=",7.5,"LOD","ug/L",1,20,50,1000,98.5,85,115,NA,NA,NA,NA,3,"(<5000)",".","Metals by ICP/MS",15,32,10,7.5,3.1,"1253728",NA,12:00:00,2025-07-28,10:58:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1915230 [MXX/3774","1",NA,"1835091","LLQC",2025-07-25,"MMS12783","MXX37743","E200.2","07/25/2025 08:46","Zinc","7440-66-6","N","200.8",5.81,"J",7.5,"LOD","ug/L",1,20,50,5,116,NA,NA,NA,NA,NA,NA,3,"(<5000)",".","Metals by ICP/MS",15,32,10,7.5,3.1,"1253728",NA,12:00:00,2025-07-28,11:01:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1915233 [MXX/3774","1",NA,"1835106","LLQC",2025-07-25,"MMS12783","MXX37744","E200.2","07/25/2025 08:46","Zinc","7440-66-6","N","200.8",5.33,"J",7.5,"LOD","ug/L",1,20,50,5,107,NA,NA,NA,NA,NA,NA,3,"(<5000)",".","Metals by ICP/MS",15,32,10,7.5,3.1,"1253728",NA,12:23:00,2025-07-28,14:07:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1915319 [MXX/3775","1",NA,"1835452","LLQC",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Arsenic","7440-38-2","N","200.8",5.29,"=",3.75,"LOD","ug/L",1,20,50,5,106,NA,NA,NA,NA,NA,NA,3,"(<10)",".","Metals by ICP/MS",15,3,5,3.75,1.5,"1253728",NA,16:32:00,2025-07-29,13:28:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1915319 [MXX/3775","1",NA,"1835452","LLQC",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Cadmium","7440-43-9","N","200.8",0.53,"=",0.375,"LOD","ug/L",1,20,50,0.5,106,NA,NA,NA,NA,NA,NA,3,"(<5)",".","Metals by ICP/MS",15,7,0.5,0.375,0.15,"1253728",NA,16:32:00,2025-07-29,13:28:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915416 [WDA/6060]","1",NA,"1836001","CCV",2025-07-30,"WDA6060",NA,NA,NA,"Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.248,"=",0.03,"LOD","mg/L",1,10,10,0.25,99.3,90,110,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1253728",NA,15:11:00,2025-07-30,13:27:00,NA,"4500-P-E","APHA",NA,NA
NA,"CCV for HBN 1915416 [WDA/6060]","1",NA,"1836003","CCV",2025-07-30,"WDA6060",NA,NA,NA,"Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.254,"=",0.03,"LOD","mg/L",1,10,10,0.25,102,90,110,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1253728",NA,15:12:00,2025-07-30,13:39:00,NA,"4500-P-E","APHA",NA,NA
NA,"CCV for HBN 1915416 [WDA/6060]","1",NA,"1836005","CCV",2025-07-30,"WDA6060",NA,NA,NA,"Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.248,"=",0.03,"LOD","mg/L",1,10,10,0.25,99.2,90,110,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1253728",NA,15:12:00,2025-07-30,13:50:00,NA,"4500-P-E","APHA",NA,NA
NA,"CCV for HBN 1915416 [WDA/6060]","1",NA,"1836007","CCV",2025-07-30,"WDA6060",NA,NA,NA,"Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.252,"=",0.03,"LOD","mg/L",1,10,10,0.25,101,90,110,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1253728",NA,15:12:00,2025-07-30,13:56:00,NA,"4500-P-E","APHA",NA,NA
NA,"CCV for HBN 1915915 [WDA/6066]","1",NA,"1837541","CCV",2025-08-07,"WDA6066",NA,NA,NA,"Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.241,"=",0.03,"LOD","mg/L",1,10,10,0.25,96.4,90,110,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1253728",NA,16:24:00,2025-08-07,16:13:00,NA,"4500-P-E","APHA",NA,NA
NA,"ICV for HBN 1915416 [WDA/6060]","1",NA,"1835999","ICV",2025-07-30,"WDA6060",NA,NA,NA,"Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.256,"=",0.03,"LOD","mg/L",1,10,10,0.25,102,90,110,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1253728",NA,15:11:00,2025-07-30,13:16:00,NA,"4500-P-E","APHA",NA,NA
NA,"LCS for HBN 1915914 [WXX/15836","1",NA,"1837534","LCS",2025-08-07,"WDA6066","WXX15836","SM21 4500P-B,E","08/07/2025 13:29","Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.189,"=",0.03,"LOD","mg/L",1,25,25,0.2,94.4,75,125,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1253728",NA,16:22:00,2025-08-07,16:05:00,NA,"4500-P-E","APHA",NA,NA
NA,"ICV for HBN 1915915 [WDA/6066]","1",NA,"1837539","ICV",2025-08-07,"WDA6066",NA,NA,NA,"Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.254,"=",0.03,"LOD","mg/L",1,10,10,0.25,101,90,110,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1253728",NA,16:24:00,2025-08-07,16:03:00,NA,"4500-P-E","APHA",NA,NA
NA,"LABREFQC","1",2025-07-22,"1253684001","OS",2025-07-22,"WDA6060","WXX15823","SM21 4500P-B,E","07/30/2025 10:36","Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",2.53,"=",0.3,"LOD","mg/L",1,2.5,25,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.4,0.3,0.12,"1253728",08:00:00,12:25:00,2025-07-30,13:21:00,NA,"4500-P-E","APHA",NA,NA
NA,"LCS for HBN 1915414 [WXX/15823","1",NA,"1835989","LCS",2025-07-30,"WDA6060","WXX15823","SM21 4500P-B,E","07/30/2025 10:36","Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.185,"=",0.03,"LOD","mg/L",1,25,25,0.2,92.6,75,125,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1253728",NA,15:08:00,2025-07-30,13:19:00,NA,"4500-P-E","APHA",NA,NA
NA,"LCS for HBN 1915415 [WXX/15824","1",NA,"1835994","LCS",2025-07-30,"WDA6060","WXX15824","SM21 4500P-B,E","07/30/2025 11:22","Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.182,"=",0.03,"LOD","mg/L",1,25,25,0.2,90.9,75,125,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1253728",NA,15:09:00,2025-07-30,13:37:00,NA,"4500-P-E","APHA",NA,NA
NA,"QCS for HBN 1915416 [WDA/6060]","1",NA,"1835998","QCS",2025-07-30,"WDA6060",NA,NA,NA,"Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.397,"=",0.03,"LOD","mg/L",1,10,10,0.4,99.3,90,110,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1253728",NA,15:11:00,2025-07-30,13:15:00,NA,"4500-P-E","APHA",NA,NA
NA,"QCS for HBN 1915915 [WDA/6066]","1",NA,"1837538","QCS",2025-08-07,"WDA6066",NA,NA,NA,"Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.415,"=",0.03,"LOD","mg/L",1,10,10,0.4,104,90,110,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1253728",NA,16:24:00,2025-08-07,16:02:00,NA,"4500-P-E","APHA",NA,NA
NA,"CB for HBN 1915323 (WFI/3200)","1",NA,"1835541","CB",2025-07-29,"WFI3200",NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0264,"J",0.075,"LOD","mg/L",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,".","Waters Department",20,11,0.1,0.075,0.025,"1253728",NA,09:08:00,2025-07-28,13:52:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"CB for HBN 1915349 (MMS/12783)","1",NA,"1835635","CB",2025-07-29,"MMS12783",NA,NA,NA,"Zinc","7440-66-6","N","200.8",2.06,"J",3,"LOD","ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,12:18:00,2025-07-28,14:59:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CB for HBN 1915349 (MMS/12783)","1",NA,"1835637","CB",2025-07-29,"MMS12783",NA,NA,NA,"Zinc","7440-66-6","N","200.8",2.24,"J",3,"LOD","ug/L",1,100,100,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,12:19:00,2025-07-28,15:38:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"ICB for HBN 1915323 (WFI/3200)","1",NA,"1835558","ICB",2025-07-29,"WFI3200",NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0256,"J",0.075,"LOD","mg/L",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,".","Waters Department",20,11,0.1,0.075,0.025,"1253728",NA,09:08:00,2025-07-28,09:54:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"LABREFQC","1",2025-07-23,"1835107","OS",2025-07-25,"MMS12783","MXX37744","E200.2","07/25/2025 08:46","Zinc","7440-66-6","N","200.8",3.83,"J",7.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,10,7.5,3.1,"1253728",09:50:00,12:23:00,2025-07-28,14:10:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LABREFQC","1",2025-07-23,"1835455","OS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Arsenic","7440-38-2","N","200.8",1.68,"J",3.75,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,5,3.75,1.5,"1253728",10:00:00,16:39:00,2025-07-29,13:37:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LABREFQC","1",2025-07-23,"1835453","OS",2025-07-28,"MMS12785","MXX37751","E200.2","07/28/2025 15:25","Arsenic","7440-38-2","N","200.8",1.5,"J",3.75,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,5,3.75,1.5,"1253728",10:57:00,16:38:00,2025-07-29,13:31:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1915230 [MXX/3774","1",NA,"1835091","LLQC",2025-07-25,"MMS12783","MXX37743","E200.2","07/25/2025 08:46","Calcium","7440-70-2","N","200.8",367,"J",375,"LOD","ug/L",1,20,50,500,73.3,NA,NA,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,500,375,150,"1253728",NA,12:00:00,2025-07-28,11:01:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1915230 [MXX/3774","1",NA,"1835091","LLQC",2025-07-25,"MMS12783","MXX37743","E200.2","07/25/2025 08:46","Iron","7439-89-6","N","200.8",230,"J",188,"LOD","ug/L",1,20,50,250,91.9,NA,NA,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,250,188,78,"1253728",NA,12:00:00,2025-07-28,11:01:00,"Unfiltered","200.8","USEPA",NA,NA
