"sample_id","collect_date","collect_time","lab_sample_id","sample_type","rec_date","rec_time","run_date","run_time","anl_batch","prp_batch","extraction_code","extracted_date","extracted_time","analyte","cas_number","analyte_flag","analytical_method","result","resultflag","repdl","limit_definition","units","analytical_cut","initial_wt_vol","final_vol","amount_spiked","percent_recovery","rec_limit_low","rec_limit_high","initial_conc","sample_rpd","rpd_limit_low","rpd_limit_high","rep_sig_digs","analysis_group","method_order","analte_order","loq","lod","dl","sdg","run_date_time","percent_recovered","allowable_limit","analyte_order","lab_name","matrix","site_id","monitoring_location_id"
"RM 23-SWIFTWATER PARK","2023-05-02","10:20:00","FC5912-11","PS","2023-05-09",NA,"2023-05-22","12:15:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Iron","7439-89-6","N","EPA 200.7",327,"",50,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,120,300,50,300,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 23-SWIFTWATER PARK","10000023"
"RM 23-SWIFTWATER PARK","2023-05-02","10:20:00","FC5912-11","PS","2023-05-09",NA,"2023-05-22","12:15:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Magnesium","7439-95-4","N","EPA 200.7",5470,"",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,140,5000,100,5000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 23-SWIFTWATER PARK","10000023"
"RM 23-SWIFTWATER PARK","2023-05-02","10:20:00","FC5912-11","PS","2023-05-09",NA,"2023-05-22","12:15:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Zinc","7440-66-6","N","EPA 200.7",0,"U",5,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Metals",1,280,20,5,20,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 23-SWIFTWATER PARK","10000023"
"RM 23-Swiftwater Park","2023-07-18","09:51:00","1233640012","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Chromium","7440-47-3","N","EP200.8",0,"U",2.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,5,2.5,2.5,"1233640","07/27/2023 17:35",NA,NA,10,"SGS North America, Anchorage, Alaska","Water","RM 23-Swiftwater Park","10000023"
"RM 23-Swiftwater Park","2023-07-18","09:51:00","1233640012","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Arsenic","7440-38-2","N","EP200.8",4.8,"J",2.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,5,2.5,1.5,"1233640","07/27/2023 17:35",NA,NA,3,"SGS North America, Anchorage, Alaska","Water","RM 23-Swiftwater Park","10000023"
"RM 23-Swiftwater Park","2023-07-18","09:51:00","1233640012","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Cadmium","7440-43-9","N","EP200.8",0.331,"J",0.25,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,0.5,0.25,0.15,"1233640","07/27/2023 17:35",NA,NA,7,"SGS North America, Anchorage, Alaska","Water","RM 23-Swiftwater Park","10000023"
"RM 23 - Swiftwater Park","2023-07-18","09:31:00","1233640037","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Copper","7440-50-8","N","EP200.8",1.81,"J",1.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,3,1.5,1,"1233640","07/27/2023 19:59",NA,NA,11,"SGS North America, Anchorage, Alaska","Water","RM 23 - Swiftwater Park","10000023"
"RM 23-Swiftwater Park","2023-07-18","09:51:00","1233640012","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Zinc","7440-66-6","N","EP200.8",7.11,"J",5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,10,5,3.1,"1233640","07/27/2023 17:35",NA,NA,32,"SGS North America, Anchorage, Alaska","Water","RM 23-Swiftwater Park","10000023"
"RM 23-Swiftwater Park","2023-07-18","09:51:00","1233640012","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Copper","7440-50-8","N","EP200.8",4.15,"=",1.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,3,1.5,1,"1233640","07/27/2023 17:35",NA,NA,42,"SGS North America, Anchorage, Alaska","Water","RM 23-Swiftwater Park","10000023"
"RM 23-Swiftwater Park","2023-07-18","09:51:00","1233640012","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Lead","7439-92-1","N","EP200.8",3.68,"=",1,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,2,1,0.5,"1233640","07/27/2023 17:35",NA,NA,13,"SGS North America, Anchorage, Alaska","Water","RM 23-Swiftwater Park","10000023"
"RM 23 - Swiftwater Park","2023-07-18","09:31:00","1233640037","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Zinc","7440-66-6","N","EP200.8",15.2,"=",5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,10,5,3.1,"1233640","07/27/2023 19:59",NA,NA,32,"SGS North America, Anchorage, Alaska","Water","RM 23 - Swiftwater Park","10000023"
"RM 23 - Swiftwater Park","2023-07-18","09:31:00","1233640037","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Calcium","7440-70-2","N","EP200.8",13400,"=",250,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,500,250,150,"1233640","07/27/2023 19:59",NA,NA,8,"SGS North America, Anchorage, Alaska","Water","RM 23 - Swiftwater Park","10000023"
"RM 23 - Swiftwater Park","2023-07-18","09:31:00","1233640037","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Iron","7439-89-6","N","EP200.8",1320,"=",125,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,250,125,78,"1233640","07/27/2023 19:59",NA,NA,12,"SGS North America, Anchorage, Alaska","Water","RM 23 - Swiftwater Park","10000023"
"RM 23 - Swiftwater Park","2023-07-18","09:31:00","1233640037","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Magnesium","7439-95-4","N","EP200.8",1480,"=",25,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,50,25,15,"1233640","07/27/2023 19:59",NA,NA,14,"SGS North America, Anchorage, Alaska","Water","RM 23 - Swiftwater Park","10000023"
"RM 23-Swiftwater Park","2023-07-18","09:51:00","1233640012","PS","2023-07-18","17:04:00",NA,NA,"WFI3055",NA,NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",0.266,"=",0.1,"LOD","mg/L",2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"Waters Department",20,NA,0.2,0.1,0.05,"1233640","07/20/2023 16:39",NA,NA,11,"SGS North America, Anchorage, Alaska","Water","RM 23-Swiftwater Park","10000023"
"RM 23-Swiftwater Park","2023-07-18","09:51:00","1233640012","PS","2023-07-18","17:04:00",NA,NA,"WDA5565","WXX14862","SM21 4500P-B,E","2023-07-28","17:00:00","Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.0353,"J",0.02,"LOD","mg/L",1,25,25,NA,NA,NA,NA,NA,NA,NA,NA,3,"Waters Department",20,NA,0.04,0.02,0.012,"1233640","07/31/2023 13:09",NA,NA,266,"SGS North America, Anchorage, Alaska","Water","RM 23-Swiftwater Park","10000023"
"RM 30-FUNNY RIVER","2023-05-02","08:57:00","FC5912-12","PS","2023-05-09",NA,"2023-05-22","12:30:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Calcium","7440-70-2","N","EPA 200.7",7600,"",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,80,1000,100,1000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 30-FUNNY RIVER","10000024"
"RM 30-FUNNY RIVER","2023-05-02","08:57:00","FC5912-12","PS","2023-05-09",NA,"2023-05-22","12:30:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Copper","7440-50-8","N","EPA 200.7",0,"U",2,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Metals",1,110,25,2,25,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 30-FUNNY RIVER","10000024"
"RM 30-FUNNY RIVER","2023-05-02","08:57:00","FC5912-12","PS","2023-05-09",NA,"2023-05-22","12:30:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Iron","7439-89-6","N","EPA 200.7",2690,"",50,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,120,300,50,300,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 30-FUNNY RIVER","10000024"
"RM 30-FUNNY RIVER","2023-05-02","08:57:00","FC5912-12","PS","2023-05-09",NA,"2023-05-22","12:30:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Magnesium","7439-95-4","N","EPA 200.7",0,"U",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,140,5000,100,5000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 30-FUNNY RIVER","10000024"
"RM 30-FUNNY RIVER","2023-05-02","08:57:00","FC5912-12","PS","2023-05-09",NA,"2023-05-22","12:30:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Zinc","7440-66-6","N","EPA 200.7",0,"U",5,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Metals",1,280,20,5,20,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 30-FUNNY RIVER","10000024"
"RM 30 - Funny River","2023-07-18","11:35:00","1233640038","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Copper","7440-50-8","N","EP200.8",0,"U",1.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,3,1.5,1,"1233640","07/27/2023 20:02",NA,NA,11,"SGS North America, Anchorage, Alaska","Water","RM 30 - Funny River","10000024"
"RM30-Funny River","2023-07-18","11:35:00","1233640013","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Cadmium","7440-43-9","N","EP200.8",0,"U",0.25,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,0.5,0.25,0.15,"1233640","07/27/2023 17:38",NA,NA,7,"SGS North America, Anchorage, Alaska","Water","RM30-Funny River","10000024"
"RM30-Funny River","2023-07-18","11:35:00","1233640013","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Chromium","7440-47-3","N","EP200.8",0,"U",2.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,5,2.5,2.5,"1233640","07/27/2023 17:38",NA,NA,10,"SGS North America, Anchorage, Alaska","Water","RM30-Funny River","10000024"
"RM30-Funny River","2023-07-18","11:35:00","1233640013","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Copper","7440-50-8","N","EP200.8",0,"U",1.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,3,1.5,1,"1233640","07/27/2023 17:38",NA,NA,42,"SGS North America, Anchorage, Alaska","Water","RM30-Funny River","10000024"
"RM30-Funny River","2023-07-18","11:35:00","1233640013","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Lead","7439-92-1","N","EP200.8",0,"U",1,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,2,1,0.5,"1233640","07/27/2023 17:38",NA,NA,13,"SGS North America, Anchorage, Alaska","Water","RM30-Funny River","10000024"
"RM30-Funny River","2023-07-18","11:35:00","1233640013","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Arsenic","7440-38-2","N","EP200.8",2.03,"J",2.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,5,2.5,1.5,"1233640","07/27/2023 17:38",NA,NA,3,"SGS North America, Anchorage, Alaska","Water","RM30-Funny River","10000024"
"RM30-Funny River","2023-07-18","11:35:00","1233640013","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Zinc","7440-66-6","N","EP200.8",4.03,"J",5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,10,5,3.1,"1233640","07/27/2023 17:38",NA,NA,32,"SGS North America, Anchorage, Alaska","Water","RM30-Funny River","10000024"
"RM 30 - Funny River","2023-07-18","11:35:00","1233640038","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Magnesium","7439-95-4","N","EP200.8",2890,"=",25,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,50,25,15,"1233640","07/27/2023 20:02",NA,NA,14,"SGS North America, Anchorage, Alaska","Water","RM 30 - Funny River","10000024"
"RM 30 - Funny River","2023-07-18","11:35:00","1233640038","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Zinc","7440-66-6","N","EP200.8",11.4,"=",5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,10,5,3.1,"1233640","07/27/2023 20:02",NA,NA,32,"SGS North America, Anchorage, Alaska","Water","RM 30 - Funny River","10000024"
"RM 30 - Funny River","2023-07-18","11:35:00","1233640038","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Calcium","7440-70-2","N","EP200.8",10300,"=",250,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,500,250,150,"1233640","07/27/2023 20:02",NA,NA,8,"SGS North America, Anchorage, Alaska","Water","RM 30 - Funny River","10000024"
"RM 30 - Funny River","2023-07-18","11:35:00","1233640038","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Iron","7439-89-6","N","EP200.8",734,"=",125,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,250,125,78,"1233640","07/27/2023 20:02",NA,NA,12,"SGS North America, Anchorage, Alaska","Water","RM 30 - Funny River","10000024"
"RM30-Funny River","2023-07-18","11:35:00","1233640013","PS","2023-07-18","17:04:00",NA,NA,"WFI3055",NA,NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0866,"J",0.1,"LOD","mg/L",2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"Waters Department",20,NA,0.2,0.1,0.05,"1233640","07/20/2023 16:41",NA,NA,11,"SGS North America, Anchorage, Alaska","Water","RM30-Funny River","10000024"
"RM30-Funny River","2023-07-18","11:35:00","1233640013","PS","2023-07-18","17:04:00",NA,NA,"WDA5565","WXX14862","SM21 4500P-B,E","2023-07-28","17:00:00","Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.023,"J",0.02,"LOD","mg/L",1,25,25,NA,NA,NA,NA,NA,NA,NA,NA,3,"Waters Department",20,NA,0.04,0.02,0.012,"1233640","07/31/2023 13:10",NA,NA,266,"SGS North America, Anchorage, Alaska","Water","RM30-Funny River","10000024"
"RM 31-MORGAN'S LANDING","2023-05-02","10:00:00","FC5912-13","PS","2023-05-09",NA,"2023-05-22","12:35:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Calcium","7440-70-2","N","EPA 200.7",11900,"",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,80,1000,100,1000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 31-MORGAN'S LANDING","10000025"
"RM 31-MORGAN'S LANDING","2023-05-02","10:00:00","FC5912-13","PS","2023-05-09",NA,"2023-05-22","12:35:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Copper","7440-50-8","N","EPA 200.7",0,"U",2,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Metals",1,110,25,2,25,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 31-MORGAN'S LANDING","10000025"
"RM 31-MORGAN'S LANDING","2023-05-02","10:00:00","FC5912-13","PS","2023-05-09",NA,"2023-05-22","12:35:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Iron","7439-89-6","N","EPA 200.7",1110,"",50,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,120,300,50,300,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 31-MORGAN'S LANDING","10000025"
"RM 31-MORGAN'S LANDING","2023-05-02","10:00:00","FC5912-13","PS","2023-05-09",NA,"2023-05-22","12:35:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Magnesium","7439-95-4","N","EPA 200.7",0,"U",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,140,5000,100,5000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 31-MORGAN'S LANDING","10000025"
"RM 31-MORGAN'S LANDING","2023-05-02","10:00:00","FC5912-13","PS","2023-05-09",NA,"2023-05-22","12:35:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Zinc","7440-66-6","N","EPA 200.7",0,"U",5,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Metals",1,280,20,5,20,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 31-MORGAN'S LANDING","10000025"
"RM 31 - Morgan's Landing","2023-07-18","09:25:00","1233640039","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Copper","7440-50-8","N","EP200.8",0,"U",1.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,3,1.5,1,"1233640","07/27/2023 19:30",NA,NA,11,"SGS North America, Anchorage, Alaska","Water","RM 31 - Morgan's Landing","10000025"
"RM 31 - Morgan's Landing","2023-07-18","09:25:00","1233640039","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Calcium","7440-70-2","N","EP200.8",10100,"=",250,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,500,250,150,"1233640","07/27/2023 19:30",NA,NA,8,"SGS North America, Anchorage, Alaska","Water","RM 31 - Morgan's Landing","10000025"
"RM 31 - Morgan's Landing","2023-07-18","09:25:00","1233640039","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Iron","7439-89-6","N","EP200.8",561,"=",125,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,250,125,78,"1233640","07/27/2023 19:30",NA,NA,12,"SGS North America, Anchorage, Alaska","Water","RM 31 - Morgan's Landing","10000025"
"RM 31 - Morgan's Landing","2023-07-18","09:25:00","1233640039","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Magnesium","7439-95-4","N","EP200.8",948,"=",25,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,50,25,15,"1233640","07/27/2023 19:30",NA,NA,14,"SGS North America, Anchorage, Alaska","Water","RM 31 - Morgan's Landing","10000025"
"RM 31 - Morgan's Landing","2023-07-18","09:25:00","1233640039","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Zinc","7440-66-6","N","EP200.8",10.2,"=",5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,10,5,3.1,"1233640","07/27/2023 19:30",NA,NA,32,"SGS North America, Anchorage, Alaska","Water","RM 31 - Morgan's Landing","10000025"
"RM31-Morgan's Landing","2023-07-18","09:25:00","1233640014","PS","2023-07-18","17:04:00",NA,NA,"WFI3055",NA,NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",0.233,"=",0.1,"LOD","mg/L",2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"Waters Department",20,NA,0.2,0.1,0.05,"1233640","07/20/2023 16:42",NA,NA,11,"SGS North America, Anchorage, Alaska","Water","RM31-Morgan's Landing","10000025"
"RM31-Morgan's Landing","2023-07-18","09:25:00","1233640014","PS","2023-07-18","17:04:00",NA,NA,"WDA5565","WXX14862","SM21 4500P-B,E","2023-07-28","17:00:00","Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0,"U",0.02,"LOD","mg/L",1,25,25,NA,NA,NA,NA,NA,NA,NA,NA,3,"Waters Department",20,NA,0.04,0.02,0.012,"1233640","07/31/2023 13:11",NA,NA,266,"SGS North America, Anchorage, Alaska","Water","RM31-Morgan's Landing","10000025"
"RM 36-MOOSE RIVER","2023-05-02","10:38:00","FC5912-14","PS","2023-05-09",NA,"2023-05-22","12:40:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Calcium","7440-70-2","N","EPA 200.7",11800,"",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,80,1000,100,1000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 36-MOOSE RIVER","10000026"
"RM 36-MOOSE RIVER","2023-05-02","10:38:00","FC5912-14","PS","2023-05-09",NA,"2023-05-22","12:40:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Iron","7439-89-6","N","EPA 200.7",2140,"",50,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,120,300,50,300,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 36-MOOSE RIVER","10000026"
"RM 36-MOOSE RIVER","2023-05-02","10:38:00","FC5912-14","PS","2023-05-09",NA,"2023-05-22","12:40:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Magnesium","7439-95-4","N","EPA 200.7",0,"U",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,140,5000,100,5000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 36-MOOSE RIVER","10000026"
"RM 36-MOOSE RIVER-DUP","2023-05-02","10:45:00","FC5912-15","PS","2023-05-09",NA,"2023-05-22","12:45:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Calcium","7440-70-2","N","EPA 200.7",11700,"",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,80,1000,100,1000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 36-MOOSE RIVER-DUP","10000026"
"RM 36-MOOSE RIVER-DUP","2023-05-02","10:45:00","FC5912-15","PS","2023-05-09",NA,"2023-05-22","12:45:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Iron","7439-89-6","N","EPA 200.7",1770,"",50,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,120,300,50,300,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 36-MOOSE RIVER-DUP","10000026"
"RM 36-MOOSE RIVER-DUP","2023-05-02","10:45:00","FC5912-15","PS","2023-05-09",NA,"2023-05-22","12:45:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Magnesium","7439-95-4","N","EPA 200.7",0,"U",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,140,5000,100,5000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","RM 36-MOOSE RIVER-DUP","10000026"
"RM 36 - Moose River - DUP","2023-07-18","10:20:00","1233640041","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Magnesium","7439-95-4","N","EP200.8",3010,"=",25,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,50,25,15,"1233640","07/27/2023 20:07",NA,NA,14,"SGS North America, Anchorage, Alaska","Water","RM 36 - Moose River - DUP","10000026"
"RM 36 - Moose River","2023-07-18","10:05:00","1233640040","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Calcium","7440-70-2","N","EP200.8",21400,"=",250,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,500,250,150,"1233640","07/27/2023 20:05",NA,NA,8,"SGS North America, Anchorage, Alaska","Water","RM 36 - Moose River","10000026"
"RM 36 - Moose River","2023-07-18","10:05:00","1233640040","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36033","E200.2","2023-07-25","12:56:00","Iron","7439-89-6","N","EP200.8",581,"=",125,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,250,125,78,"1233640","07/27/2023 20:05",NA,NA,12,"SGS North America, Anchorage, Alaska","Water","RM 36 - Moose River","10000026"
