PROJECT_ID,SAMPLE_ID,MATRIX,COLLECT_DATE,LAB_SAMPLE_ID,SAMPLE_TYPE,LOCATION,REC_DATE,RUN_DATE_TIME,ANL_BATCH,PRP_BATCH,EXTRACTION_CODE,EXTRACTED_DATE,ANALYTE,CAS_NUMBER,ANALYTE_FLAG,ANALYTICAL_METHOD,RESULT,RESULTFLAG,TEXT_RESULT,REPDL,LIMIT_DEFINITION,UNITS,ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,ALLOWABLE_LIMIT,DISSOLVED,ANALYSIS_GROUP,METHOD_ORDER,ANALYTE_ORDER,LOQ,LOD,DL,SDG
,ICV for HBN 1859984 (MMS/12014,1,,1724995,ICV,,7/27/2023 22:16,7/27/2023 12:13,MMS12014,,,,Cadmium,7440-43-9,N,EP200.8,24.3,=,,0.1,LOD,ug/L,1,100,100,,,25,97.4,90,110,,,,,3,,.,Metals by ICP/MS,15,7,0.2,0.1,0.06,1233640
,ICV for HBN 1859984 (MMS/12014,1,,1724995,ICV,,7/27/2023 22:16,7/27/2023 12:13,MMS12014,,,,Calcium,7440-70-2,N,EP200.8,2520,=,,100,LOD,ug/L,1,100,100,,,2500,101,90,110,,,,,3,,.,Metals by ICP/MS,15,8,200,100,60,1233640
,ICV for HBN 1859984 (MMS/12014,1,,1724995,ICV,,7/27/2023 22:16,7/27/2023 12:13,MMS12014,,,,Chromium,7440-47-3,N,EP200.8,47.5,=,,1,LOD,ug/L,1,100,100,,,50,94.9,90,110,,,,,3,,.,Metals by ICP/MS,15,9,2,1,1,1233640
,ICV for HBN 1859984 (MMS/12014,1,,1724995,ICV,,7/27/2023 22:16,7/27/2023 12:13,MMS12014,,,,Copper,7440-50-8,N,EP200.8,51.7,=,,0.6,LOD,ug/L,1,100,100,,,50,103,90,110,,,,,3,,.,Metals by ICP/MS,15,11,1.2,0.6,0.4,1233640
,ICV for HBN 1859984 (MMS/12014,1,,1724995,ICV,,7/27/2023 22:16,7/27/2023 12:13,MMS12014,,,,Iron,7439-89-6,N,EP200.8,2370,=,,50,LOD,ug/L,1,100,100,,,2500,94.9,90,110,,,,,3,,.,Metals by ICP/MS,15,12,100,50,31.2,1233640
,LCS for HBN 1859841 [MXX/36032,1,,1724394,LCS,,7/25/2023 14:53,7/27/2023 16:47,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,9790,=,,250,LOD,ug/L,1,20,50,,,10000,97.9,85,115,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
,LCS for HBN 1859842 [MXX/36033,1,,1724399,LCS,,7/25/2023 15:05,7/27/2023 19:25,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,4760,=,,125,LOD,ug/L,1,20,50,,,5000,95.2,85,115,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
,LCS for HBN 1859842 [MXX/36033,1,,1724399,LCS,,7/25/2023 15:05,7/27/2023 19:25,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,9500,=,,25,LOD,ug/L,1,20,50,,,10000,95,85,115,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
,ICV for HBN 1859984 (MMS/12014,1,,1724995,ICV,,7/27/2023 22:16,7/27/2023 12:13,MMS12014,,,,Lead,7439-92-1,N,EP200.8,10.2,=,,0.4,LOD,ug/L,1,100,100,,,10,102,90,110,,,,,3,,.,Metals by ICP/MS,15,13,0.8,0.4,0.2,1233640
,ICV for HBN 1859984 (MMS/12014,1,,1724995,ICV,,7/27/2023 22:16,7/27/2023 12:13,MMS12014,,,,Magnesium,7439-95-4,N,EP200.8,2580,=,,10,LOD,ug/L,1,100,100,,,2500,103,90,110,,,,,3,,.,Metals by ICP/MS,15,14,20,10,6,1233640
,ICV for HBN 1859984 (MMS/12014,1,,1724995,ICV,,7/27/2023 22:16,7/27/2023 12:13,MMS12014,,,,Zinc,7440-66-6,N,EP200.8,52.2,=,,2,LOD,ug/L,1,100,100,,,50,104,90,110,,,,,3,,.,Metals by ICP/MS,15,32,4,2,1.24,1233640
,LCS for HBN 1859841 [MXX/36032,1,,1724394,LCS,,7/25/2023 14:53,7/27/2023 16:47,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,5010,=,,125,LOD,ug/L,1,20,50,,,5000,100,85,115,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
,LCS for HBN 1859841 [MXX/36032,1,,1724394,LCS,,7/25/2023 14:53,7/27/2023 16:47,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,10500,=,,25,LOD,ug/L,1,20,50,,,10000,105,85,115,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
,LCS for HBN 1859842 [MXX/36033,1,,1724399,LCS,,7/25/2023 15:05,7/27/2023 19:25,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,9310,=,,250,LOD,ug/L,1,20,50,,,10000,93.1,85,115,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
,LLQC for HBN 1859841 [MXX/3603,1,,1724395,LLQC,,7/25/2023 14:53,7/27/2023 16:49,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,61,=,,25,LOD,ug/L,1,20,50,,,50,122,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
,LLQC for HBN 1859842 [MXX/3603,1,,1724400,LLQC,,7/25/2023 15:05,7/27/2023 19:27,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,53.7,=,,25,LOD,ug/L,1,20,50,,,50,107,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
,QCS for HBN 1859984 (MMS/12014,1,,1724994,QCS,,7/27/2023 22:16,7/27/2023 12:15,MMS12014,,,,Chromium,7440-47-3,N,EP200.8,124,=,,1,LOD,ug/L,1,100,100,,,125,99,90,110,,,,,3,,.,Metals by ICP/MS,15,9,2,1,1,1233640
,QCS for HBN 1859984 (MMS/12014,1,,1724994,QCS,,7/27/2023 22:16,7/27/2023 12:15,MMS12014,,,,Copper,7440-50-8,N,EP200.8,125,=,,0.6,LOD,ug/L,1,100,100,,,125,100,90,110,,,,,3,,.,Metals by ICP/MS,15,11,1.2,0.6,0.4,1233640
,QCS for HBN 1859984 (MMS/12014,1,,1724994,QCS,,7/27/2023 22:16,7/27/2023 12:15,MMS12014,,,,Iron,7439-89-6,N,EP200.8,6270,=,,50,LOD,ug/L,1,100,100,,,6250,100,90,110,,,,,3,,.,Metals by ICP/MS,15,12,100,50,31.2,1233640
,QCS for HBN 1859984 (MMS/12014,1,,1724994,QCS,,7/27/2023 22:16,7/27/2023 12:15,MMS12014,,,,Lead,7439-92-1,N,EP200.8,25.9,=,,0.4,LOD,ug/L,1,100,100,,,25,104,90,110,,,,,3,,.,Metals by ICP/MS,15,13,0.8,0.4,0.2,1233640
,QCS for HBN 1859984 (MMS/12014,1,,1724994,QCS,,7/27/2023 22:16,7/27/2023 12:15,MMS12014,,,,Magnesium,7439-95-4,N,EP200.8,6550,=,,10,LOD,ug/L,1,100,100,,,6250,105,90,110,,,,,3,,.,Metals by ICP/MS,15,14,20,10,6,1233640
,QCS for HBN 1859984 (MMS/12014,1,,1724994,QCS,,7/27/2023 22:16,7/27/2023 12:15,MMS12014,,,,Zinc,7440-66-6,N,EP200.8,133,=,,2,LOD,ug/L,1,100,100,,,125,106,90,110,,,,,3,,.,Metals by ICP/MS,15,32,4,2,1.24,1233640
Kenai River Baseline Water Qu.,RM 0 - No Name Creek - DUP,1,7/18/2023 11:25,1233640027,PS,,7/18/2023 17:04,7/27/2023 17:48,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,5530,=,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 0 - No Name Creek - DUP,1,7/18/2023 11:25,1233640027,PS,,7/18/2023 17:04,7/27/2023 17:48,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,1720,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,RM 0 - No Name Creek - DUP,1,7/18/2023 11:25,1233640027,PS,,7/18/2023 17:04,7/27/2023 17:48,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,16,=,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 1.5- Kenai City Dock,1,7/18/2023 10:30,1233640028,PS,,7/18/2023 17:04,7/27/2023 17:51,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,16800,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
Kenai River Baseline Water Qu.,RM 1.5- Kenai City Dock,1,7/18/2023 10:30,1233640028,PS,,7/18/2023 17:04,7/27/2023 17:51,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,23.4,=,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,11,3,1.5,1,1233640
Kenai River Baseline Water Qu.,Rm 10 - Beaver Creek,1,7/18/2023 9:45,1233640030,PS,,7/18/2023 17:04,7/27/2023 17:53,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,12300,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
Kenai River Baseline Water Qu.,Rm 10 - Beaver Creek,1,7/18/2023 9:45,1233640030,PS,,7/18/2023 17:04,7/27/2023 17:53,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,1950,=,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 10.1 - Kenai River,1,7/18/2023 10:15,1233640031,PS,,7/18/2023 17:04,7/27/2023 19:39,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,16.9,=,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 12.5 - Pillars,1,7/18/2023 10:35,1233640032,PS,,7/18/2023 17:04,7/27/2023 19:41,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,13100,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
Kenai River Baseline Water Qu.,RM 12.5 - Pillars,1,7/18/2023 10:35,1233640032,PS,,7/18/2023 17:04,7/27/2023 19:41,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,756,=,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 12.5 - Pillars,1,7/18/2023 10:35,1233640032,PS,,7/18/2023 17:04,7/27/2023 19:41,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,1270,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,RM 12.5 - Pillars,1,7/18/2023 10:35,1233640032,PS,,7/18/2023 17:04,7/27/2023 19:41,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,14.6,=,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 19 - Slikok Creek,1,7/18/2023 11:06,1233640034,PS,,7/18/2023 17:04,7/27/2023 19:52,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,1320,=,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 19 - Slikok Creek,1,7/18/2023 11:06,1233640034,PS,,7/18/2023 17:04,7/27/2023 19:52,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,3010,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,RM 19 - Slikok Creek,1,7/18/2023 11:06,1233640034,PS,,7/18/2023 17:04,7/27/2023 19:52,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,16,=,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 21 - Soldotna Bridge,1,7/18/2023 10:34,1233640035,PS,,7/18/2023 17:04,7/27/2023 19:54,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,12900,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
,QCS for HBN 1859984 (MMS/12014,1,,1724994,QCS,,7/27/2023 22:16,7/27/2023 12:15,MMS12014,,,,Arsenic,7440-38-2,N,EP200.8,134,=,,1,LOD,ug/L,1,100,100,,,125,107,90,110,,,,,3,,.,Metals by ICP/MS,15,3,2,1,0.6,1233640
,QCS for HBN 1859984 (MMS/12014,1,,1724994,QCS,,7/27/2023 22:16,7/27/2023 12:15,MMS12014,,,,Cadmium,7440-43-9,N,EP200.8,62.7,=,,0.1,LOD,ug/L,1,100,100,,,62.5,100,90,110,,,,,3,,.,Metals by ICP/MS,15,7,0.2,0.1,0.06,1233640
,QCS for HBN 1859984 (MMS/12014,1,,1724994,QCS,,7/27/2023 22:16,7/27/2023 12:15,MMS12014,,,,Calcium,7440-70-2,N,EP200.8,6090,=,,100,LOD,ug/L,1,100,100,,,6250,97.5,90,110,,,,,3,,.,Metals by ICP/MS,15,8,200,100,60,1233640
Kenai River Baseline Water Qu.,RM 0 - No Name Creek,1,7/18/2023 11:12,1233640026,PS,,7/18/2023 17:04,7/27/2023 17:45,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,6020,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
Kenai River Baseline Water Qu.,RM 0 - No Name Creek,1,7/18/2023 11:12,1233640026,PS,,7/18/2023 17:04,7/27/2023 17:45,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,5350,=,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 0 - No Name Creek,1,7/18/2023 11:12,1233640026,PS,,7/18/2023 17:04,7/27/2023 17:45,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,1540,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,RM 0 - No Name Creek,1,7/18/2023 11:12,1233640026,PS,,7/18/2023 17:04,7/27/2023 17:45,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,16.4,=,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 0 - No Name Creek - DUP,1,7/18/2023 11:25,1233640027,PS,,7/18/2023 17:04,7/27/2023 17:48,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,6400,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
Kenai River Baseline Water Qu.,RM 1.5- Kenai City Dock,1,7/18/2023 10:30,1233640028,PS,,7/18/2023 17:04,7/27/2023 17:51,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,15900,=,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 1.5- Kenai City Dock,1,7/18/2023 10:30,1233640028,PS,,7/18/2023 17:04,7/27/2023 17:51,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,8660,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,RM 1.5- Kenai City Dock,1,7/18/2023 10:30,1233640028,PS,,7/18/2023 17:04,7/27/2023 17:51,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,69.6,=,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,Rm 10 - Beaver Creek,1,7/18/2023 9:45,1233640030,PS,,7/18/2023 17:04,7/27/2023 17:53,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,2650,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,Rm 10 - Beaver Creek,1,7/18/2023 9:45,1233640030,PS,,7/18/2023 17:04,7/27/2023 17:53,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,17.1,=,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 10.1 - Kenai River,1,7/18/2023 10:15,1233640031,PS,,7/18/2023 17:04,7/27/2023 19:39,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,12700,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
Kenai River Baseline Water Qu.,RM 10.1 - Kenai River,1,7/18/2023 10:15,1233640031,PS,,7/18/2023 17:04,7/27/2023 19:39,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,963,=,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 10.1 - Kenai River,1,7/18/2023 10:15,1233640031,PS,,7/18/2023 17:04,7/27/2023 19:39,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,1320,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,RM 18 - Poacher's Cove,1,7/18/2023 10:55,1233640033,PS,,7/18/2023 17:04,7/27/2023 19:44,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,12900,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
Kenai River Baseline Water Qu.,RM 18 - Poacher's Cove,1,7/18/2023 10:55,1233640033,PS,,7/18/2023 17:04,7/27/2023 19:44,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,4.88,=,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,11,3,1.5,1,1233640
Kenai River Baseline Water Qu.,RM 18 - Poacher's Cove,1,7/18/2023 10:55,1233640033,PS,,7/18/2023 17:04,7/27/2023 19:44,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,691,=,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 18 - Poacher's Cove,1,7/18/2023 10:55,1233640033,PS,,7/18/2023 17:04,7/27/2023 19:44,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,1180,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,RM 18 - Poacher's Cove,1,7/18/2023 10:55,1233640033,PS,,7/18/2023 17:04,7/27/2023 19:44,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,13.4,=,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 19 - Slikok Creek,1,7/18/2023 11:06,1233640034,PS,,7/18/2023 17:04,7/27/2023 19:52,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,12400,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
Kenai River Baseline Water Qu.,RM 21 - Soldotna Bridge,1,7/18/2023 10:34,1233640035,PS,,7/18/2023 17:04,7/27/2023 19:54,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,697,=,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 21 - Soldotna Bridge,1,7/18/2023 10:34,1233640035,PS,,7/18/2023 17:04,7/27/2023 19:54,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,1200,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,RM 21 - Soldotna Bridge,1,7/18/2023 10:34,1233640035,PS,,7/18/2023 17:04,7/27/2023 19:54,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,15.1,=,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 22 - Soldotna Creek,1,7/18/2023 9:09,1233640036,PS,,7/18/2023 17:04,7/27/2023 19:57,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,16800,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
Kenai River Baseline Water Qu.,RM 22 - Soldotna Creek,1,7/18/2023 9:09,1233640036,PS,,7/18/2023 17:04,7/27/2023 19:57,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,896,=,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 23 - Swiftwater Park,1,7/18/2023 9:31,1233640037,PS,,7/18/2023 17:04,7/27/2023 19:59,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,15.2,=,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 30 - Funny River,1,7/18/2023 11:35,1233640038,PS,,7/18/2023 17:04,7/27/2023 20:02,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,2890,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,RM 30 - Funny River,1,7/18/2023 11:35,1233640038,PS,,7/18/2023 17:04,7/27/2023 20:02,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,11.4,=,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 31 - Morgan's Landing,1,7/18/2023 9:25,1233640039,PS,,7/18/2023 17:04,7/27/2023 19:30,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,10100,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
Kenai River Baseline Water Qu.,RM 31 - Morgan's Landing,1,7/18/2023 9:25,1233640039,PS,,7/18/2023 17:04,7/27/2023 19:30,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,561,=,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 31 - Morgan's Landing,1,7/18/2023 9:25,1233640039,PS,,7/18/2023 17:04,7/27/2023 19:30,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,948,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,RM 36 - Moose River - DUP,1,7/18/2023 10:20,1233640041,PS,,7/18/2023 17:04,7/27/2023 20:07,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,3010,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,RM 40 - Bing's Landing,1,7/18/2023 10:25,1233640042,PS,,7/18/2023 17:04,7/27/2023 20:10,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,12800,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
Kenai River Baseline Water Qu.,RM 40 - Bing's Landing,1,7/18/2023 10:25,1233640042,PS,,7/18/2023 17:04,7/27/2023 20:10,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,477,=,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 40 - Bing's Landing,1,7/18/2023 10:25,1233640042,PS,,7/18/2023 17:04,7/27/2023 20:10,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,1060,=,,25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
Kenai River Baseline Water Qu.,RM 43 - Upstream of Dow Island,1,7/18/2023 8:18,1233640043,PS,,7/18/2023 17:04,7/27/2023 19:34,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,12700,=,,250,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
